id,host_id,host_name,host_total_listings_count,host_identity_verified,neighbourhood_cleansed,city,zipcode,country,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,bed_type,price,has_availability,review_scores_rating,instant_bookable,cancellation_policy
6344566,11845596,Charlotte,3.0,t,Central Business District,Seattle,98101,United States,47.6104834297297,-122.3370290642769,Apartment,Entire home/apt,3,0.0,1.0,Real Bed,122.00,t,9.8,t,moderate
2191169,4962900,Jordan,169.0,t,Central Business District,Seattle,98101,United States,47.60736057499324,-122.3376072657957,Apartment,Entire home/apt,6,2.0,3.0,Real Bed,142.00,t,9.4,f,strict
5213468,8534462,Daniela,48.0,t,Central Business District,Seattle,98101,United States,47.61131631594428,-122.33992029997432,Apartment,Entire home/apt,3,1.0,1.0,Real Bed,237.00,t,9.9,f,strict
945645,4411144,Emma,9.0,t,Central Business District,Seattle,98101,United States,47.606881766835954,-122.34059571388124,Apartment,Entire home/apt,4,1.0,2.0,Real Bed,99.00,t,9.7,f,strict
8193241,4874276,Sarah,5.0,t,Central Business District,Seattle,98101,United States,47.612465377195576,-122.33263410623032,Apartment,Entire home/apt,4,1.0,2.0,Real Bed,110.00,t,9.6,f,strict
6941113,20069008,Kaiser,2.0,t,Central Business District,Seattle,98101,United States,47.61306311127274,-122.33065175492445,Apartment,Entire home/apt,7,2.0,5.0,Real Bed,225.00,t,9.7,t,strict
2621746,453540,Sid,5.0,t,Central Business District,Seattle,98101,United States,47.61186259581745,-122.33878166789836,Apartment,Entire home/apt,4,1.0,1.0,Real Bed,99.00,t,9.3,f,strict
449602,2232569,Kyle,1.0,t,Central Business District,Seattle,98101,United States,47.608175813171904,-122.33765470753072,Apartment,Shared room,6,1.0,3.0,Real Bed,65.00,t,9.8,f,moderate
1724849,9091378,Brittany,1.0,f,Central Business District,Seattle,98101,United States,47.60758178902561,-122.3388422596158,Apartment,Entire home/apt,2,0.0,1.0,Real Bed,275.00,t,9.3,f,flexible
3868138,8534462,Daniela,48.0,t,Central Business District,Seattle,98104,United States,47.602662341349415,-122.33753716684896,Apartment,Entire home/apt,3,1.0,1.0,Real Bed,183.00,t,9.8,f,strict
8193054,4874276,Sarah,5.0,t,Central Business District,Seattle,98101,United States,47.6120669290215,-122.33321261190451,Apartment,Entire home/apt,4,1.0,2.0,Real Bed,110.00,t,9.8,f,strict
6807981,8534462,Daniela,48.0,t,Central Business District,Seattle,98101,United States,47.60689720228564,-122.34068376679512,Apartment,Entire home/apt,3,1.0,1.0,Real Bed,156.00,t,9.6,f,strict
1163345,6372203,Darcy,7.0,t,Central Business District,Seattle,98104,United States,47.60567205123268,-122.33149399202291,Apartment,Entire home/apt,3,1.0,1.0,Real Bed,169.00,t,8.8,f,strict
6436727,33601666,Alan,1.0,f,First Hill,Seattle,98101,United States,47.61100176512663,-122.32858612455696,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,150.00,t,9.4,f,flexible
8553556,37423892,Kevin,1.0,f,First Hill,Seattle,98104,United States,47.61133441835708,-122.32604789144008,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,125.00,t,9.1,f,flexible
7389483,2405924,Tahira,1.0,t,First Hill,Seattle,98101,United States,47.61225737242129,-122.32636562553294,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,175.00,t,10.0,f,moderate
1901706,1787819,Christine,8.0,t,First Hill,Seattle,98122,United States,47.61320978481119,-122.32327762641904,Apartment,Entire home/apt,2,0.0,1.0,Real Bed,155.00,t,9.6,f,strict
4137114,9058822,Andre And Joel,8.0,t,First Hill,Seattle,98101,United States,47.61096539961981,-122.32907247302464,Apartment,Entire home/apt,6,1.0,4.0,Real Bed,151.00,t,9.4,t,strict
5249093,14980831,Rebecca,9.0,t,First Hill,Seattle,98101,United States,47.61317622635249,-122.32908403668802,Apartment,Entire home/apt,6,2.0,4.0,Real Bed,175.00,t,9.0,t,moderate
356608,1787819,Christine,8.0,t,First Hill,Seattle,98122,United States,47.61304301054661,-122.32321421294104,Apartment,Entire home/apt,6,2.0,2.0,Real Bed,196.00,t,9.6,f,strict
828298,74305,Darik,34.0,t,First Hill,Seattle,98101,United States,47.611855354434034,-122.3304909486734,Apartment,Entire home/apt,5,2.0,3.0,Real Bed,175.00,t,9.2,f,strict
5989894,2775464,Lubna,2.0,f,First Hill,Seattle,98104,United States,47.60887199748911,-122.32810576665769,Apartment,Entire home/apt,4,1.0,1.0,Real Bed,90.00,t,9.5,f,moderate
7699495,7785901,Andric And Drea,3.0,t,First Hill,Seattle,98104,United States,47.60815597715229,-122.32919840425645,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,105.00,t,10.0,t,flexible
3270492,16537099,Maximillian,1.0,t,First Hill,Seattle,98101,United States,47.61109149775773,-122.3307334251513,Apartment,Private room,2,1.0,1.0,Real Bed,95.00,t,9.7,f,moderate
5372156,8534462,Daniela,48.0,t,First Hill,Seattle,98104,United States,47.60834831273565,-122.32867412004522,Apartment,Entire home/apt,3,1.0,1.0,Real Bed,139.00,t,9.6,f,strict
2933877,14980831,Rebecca,9.0,t,First Hill,Seattle,98101,United States,47.61263327263565,-122.32944199239355,Apartment,Entire home/apt,2,0.0,1.0,Real Bed,115.00,t,9.1,t,moderate
4943016,3294357,Rachel & Grace,4.0,t,First Hill,Seattle,98101,United States,47.61132764177196,-122.33060010202864,Apartment,Entire home/apt,4,1.0,1.0,Real Bed,185.00,t,9.0,f,strict
3624990,14980831,Rebecca,9.0,t,First Hill,Seattle,98101,United States,47.61136873936966,-122.328852549505,Apartment,Entire home/apt,6,2.0,4.0,Real Bed,175.00,t,9.0,t,moderate
7391003,32394807,Andreina,1.0,t,First Hill,Seattle,98101,United States,47.60953835498555,-122.33017847610924,Apartment,Entire home/apt,2,0.0,1.0,Real Bed,75.00,t,8.5,f,moderate
6752031,35354152,Johnny,1.0,t,First Hill,Seattle,98104,United States,47.60844896548192,-122.3288112096693,Apartment,Private room,2,1.0,1.0,Airbed,70.00,t,9.1,f,flexible
1815304,9508208,Michael,1.0,t,First Hill,Seattle,98101,United States,47.61281849257712,-122.32761469498789,Apartment,Private room,2,1.0,1.0,Pull-out Sofa,79.00,t,9.1,t,strict
3793047,1434203,Adam,1.0,t,First Hill,Seattle,98122,United States,47.61399801782469,-122.32639599096396,Apartment,Entire home/apt,2,0.0,1.0,Real Bed,100.00,t,9.2,f,flexible
353039,1787819,Christine,8.0,t,First Hill,Seattle,98122,United States,47.61367456391695,-122.32202827214266,Apartment,Entire home/apt,4,1.0,1.0,Real Bed,155.00,t,9.3,f,strict
5218550,19962298,Susan,1.0,t,First Hill,Seattle,98104,United States,47.61089994947447,-122.32520882574411,Apartment,Private room,2,1.0,1.0,Real Bed,87.00,t,9.8,t,moderate
7809494,41112217,Steven,1.0,t,First Hill,Seattle,98104,United States,47.60692271765238,-122.32526394571826,Apartment,Entire home/apt,3,1.0,1.0,Real Bed,165.00,t,9.8,f,flexible
6627403,34689188,Zachary,1.0,t,First Hill,Seattle,98122,United States,47.613174143670726,-122.32449043749628,Condominium,Private room,2,1.0,1.0,Real Bed,100.00,t,10.0,f,flexible
8065715,23312083,Aaron,3.0,t,First Hill,Seattle,98101,United States,47.6129264391055,-122.32867171149422,Apartment,Private room,2,1.0,1.0,Real Bed,78.00,t,9.9,f,strict
7431247,33852132,Evan,1.0,t,First Hill,Seattle,98122,United States,47.61365484766513,-122.32320300912764,Apartment,Entire home/apt,2,0.0,1.0,Real Bed,150.00,t,10.0,f,moderate
9460,30832,Siena,2.0,t,First Hill,Seattle,98101,United States,47.608009981918165,-122.32873866995098,Bed & Breakfast,Private room,2,1.0,1.0,Real Bed,99.00,t,9.8,t,moderate
6993978,10969315,Karin,1.0,t,First Hill,Seattle,98104,United States,47.61013561529305,-122.32652007789687,Apartment,Shared room,2,1.0,1.0,Real Bed,80.00,t,10.0,f,strict
9061868,34779932,Marc,4.0,t,First Hill,Seattle,98101,United States,47.61244678674176,-122.33034001695718,Condominium,Entire home/apt,4,2.0,3.0,Real Bed,169.00,t,9.0,f,strict
1246769,1025723,Dirk & Jaq,3.0,t,First Hill,Seattle,98101,United States,47.612456264579485,-122.33014138835166,Apartment,Entire home/apt,3,1.0,2.0,Real Bed,129.00,t,9.6,f,strict
1107845,6082692,Owen,1.0,t,First Hill,Seattle,98122,United States,47.61392866627492,-122.32635162630623,Apartment,Entire home/apt,3,1.0,1.0,Real Bed,80.00,t,9.3,f,strict
1583047,4342525,Eric,1.0,t,First Hill,Seattle,98101,United States,47.61345287238848,-122.32345143729216,Apartment,Entire home/apt,4,1.0,1.0,Real Bed,77.00,t,8.7,f,moderate
7735282,10558142,James,7.0,t,First Hill,Seattle,98101,United States,47.61175963828419,-122.32141596390466,Apartment,Entire home/apt,3,0.0,1.0,Real Bed,99.00,t,9.8,f,moderate
7710713,7785901,Andric And Drea,3.0,t,First Hill,Seattle,98104,United States,47.60623759325325,-122.32730650838728,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,119.00,t,10.0,t,moderate
7735313,10558142,James,7.0,t,First Hill,Seattle,98101,United States,47.61171392994843,-122.32860197178177,Apartment,Entire home/apt,3,0.0,1.0,Real Bed,129.00,t,9.7,t,moderate
8869027,46246090,Christopher,1.0,t,First Hill,Seattle,98104,United States,47.606661301766856,-122.32779217432402,Apartment,Entire home/apt,3,1.0,1.0,Real Bed,145.00,t,10.0,f,flexible
6239907,8736485,Max And Anse,1.0,t,First Hill,Seattle,98104,United States,47.60673703603516,-122.3259039158822,Apartment,Private room,2,1.0,1.0,Real Bed,99.00,t,9.7,f,moderate
6315269,74305,Darik,34.0,t,First Hill,Seattle,98101,United States,47.611812394153866,-122.32924446230872,Apartment,Entire home/apt,4,1.0,2.0,Real Bed,230.00,t,10.0,t,strict
9318524,8534462,Daniela,48.0,t,First Hill,Seattle,98104,United States,47.61088532713274,-122.3248832552434,Apartment,Entire home/apt,3,1.0,1.0,Real Bed,109.00,t,10.0,f,strict
6812415,2082490,Marianne,2.0,t,First Hill,Seattle,98104,United States,47.608418792832616,-122.32420051784364,Apartment,Shared room,2,1.0,1.0,Real Bed,85.00,t,9.5,f,moderate
7118258,9742904,Patrick,1.0,t,First Hill,Seattle,98101,United States,47.61165691358035,-122.3231988324168,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,120.00,t,10.0,f,flexible
8505421,44785869,Abby,1.0,f,First Hill,Seattle,98104,United States,47.60779422764064,-122.32746298526035,Apartment,Entire home/apt,4,1.0,2.0,Real Bed,150.00,t,8.0,f,moderate
6246861,10558142,James,7.0,t,First Hill,Seattle,98122,United States,47.61386974982458,-122.32655013742576,Apartment,Entire home/apt,3,0.0,1.0,Real Bed,115.00,t,9.4,t,moderate
7828222,2775464,Lubna,2.0,f,First Hill,Seattle,98104,United States,47.60941774977953,-122.3286885452584,Apartment,Entire home/apt,4,1.0,1.0,Real Bed,130.00,t,9.3,f,moderate
7533901,34779932,Marc,4.0,t,First Hill,Seattle,98101,United States,47.61229418451298,-122.32965424649244,Condominium,Entire home/apt,4,1.0,1.0,Real Bed,129.00,t,8.7,f,strict
3803947,8534462,Daniela,48.0,t,First Hill,Seattle,98104,United States,47.60789080549439,-122.3278083773261,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,129.00,t,9.8,f,strict
2943860,14980831,Rebecca,9.0,t,First Hill,Seattle,98101,United States,47.61172003131037,-122.33042524699611,Apartment,Entire home/apt,6,1.0,4.0,Real Bed,195.00,t,9.0,t,moderate
7388225,4730169,Magic,2.0,t,First Hill,Seattle,98122,United States,47.61160340666677,-122.3172294011493,Apartment,Entire home/apt,4,2.0,2.0,Real Bed,500.00,t,10.0,t,strict
2620429,30832,Siena,2.0,t,First Hill,Seattle,98101,United States,47.61191940800439,-122.33033455666546,Apartment,Entire home/apt,5,2.0,3.0,Real Bed,195.00,t,9.8,t,moderate
2978929,8838512,Sarah,1.0,t,First Hill,Seattle,98104,United States,47.60795126066051,-122.32823748227948,Apartment,Entire home/apt,3,0.0,1.0,Real Bed,100.00,t,8.9,t,strict
7699096,7785901,Andric And Drea,3.0,t,First Hill,Seattle,98104,United States,47.60680771726547,-122.32898000296063,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,110.00,t,10.0,t,moderate
4439293,9058822,Andre And Joel,8.0,t,First Hill,Seattle,98101,United States,47.61186619927651,-122.3285520217916,Apartment,Entire home/apt,4,0.0,2.0,Real Bed,121.00,t,9.5,t,strict
580815,1787819,Christine,8.0,t,First Hill,Seattle,98122,United States,47.61354857519745,-122.32130539888736,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,139.00,t,9.8,f,strict
5315169,27532846,Barbara,1.0,f,First Hill,Seattle,98104,United States,47.61313839605288,-122.32516160019074,Apartment,Entire home/apt,4,1.0,2.0,Real Bed,120.00,t,9.4,f,strict
3906076,20220925,Ezana,1.0,t,First Hill,Seattle,98101,United States,47.61145048591772,-122.33108396142684,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,110.00,t,9.8,f,moderate
4566609,16110062,Alex,1.0,t,First Hill,Seattle,98101,United States,47.613225876603416,-122.3236009427514,Apartment,Entire home/apt,2,0.0,1.0,Real Bed,69.00,t,7.8,f,strict
1136984,2230478,Sanjaya,2.0,t,First Hill,Seattle,98101,United States,47.61159541550975,-122.3307621640446,Apartment,Entire home/apt,4,1.0,2.0,Real Bed,150.00,t,9.4,t,strict
6494181,14980831,Rebecca,9.0,t,First Hill,Seattle,98101,United States,47.61246834969736,-122.33005311469508,Condominium,Entire home/apt,6,2.0,4.0,Real Bed,215.00,t,9.7,t,moderate
9533648,43053036,Andrew,1.0,t,First Hill,Seattle,98101,United States,47.61262784530071,-122.32458051327824,Apartment,Entire home/apt,3,0.0,1.0,Real Bed,103.00,t,9.1,t,flexible
284087,721070,Suzanne,2.0,t,First Hill,Seattle,98101,United States,47.6114811166588,-122.32912106367388,Apartment,Entire home/apt,6,2.0,3.0,Real Bed,175.00,t,9.4,t,strict
2825852,8534462,Daniela,48.0,t,First Hill,Seattle,98104,United States,47.60907506730186,-122.3230500285628,Apartment,Entire home/apt,3,1.0,1.0,Real Bed,139.00,t,9.5,f,strict
8817033,22061910,Casey,3.0,f,First Hill,Seattle,98122,United States,47.60884940522395,-122.32175366243024,Condominium,Private room,2,1.0,1.0,Real Bed,66.00,t,9.6,f,flexible
9097503,38463938,O,1.0,t,First Hill,Seattle,98101,United States,47.6124791346092,-122.32374712347256,Apartment,Entire home/apt,2,1.0,2.0,Real Bed,85.00,t,8.3,f,flexible
1684236,8905591,David,1.0,t,First Hill,Seattle,98101,United States,47.61100265102012,-122.32880399937044,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,100.00,t,9.8,f,moderate
1159226,1787819,Christine,8.0,t,First Hill,Seattle,98122,United States,47.61327375903392,-122.32223758585812,Apartment,Entire home/apt,4,2.0,3.0,Real Bed,174.00,t,9.6,f,strict
9318440,8534462,Daniela,48.0,t,First Hill,Seattle,98104,United States,47.609225257375385,-122.32310136961593,Apartment,Entire home/apt,5,2.0,2.0,Real Bed,200.00,t,10.0,f,strict
7884782,10558142,James,7.0,t,First Hill,Seattle,98122,United States,47.61365053599741,-122.32101464132356,Apartment,Entire home/apt,3,1.0,1.0,Real Bed,120.00,t,9.8,t,moderate
9236961,48010503,Jared,1.0,f,First Hill,Seattle,98101,United States,47.61129002208384,-122.32894250103138,Apartment,Entire home/apt,4,2.0,2.0,Real Bed,90.00,t,10.0,t,strict
8065531,23312083,Aaron,3.0,t,First Hill,Seattle,98101,United States,47.611542641578126,-122.32868197954168,Apartment,Private room,2,1.0,1.0,Real Bed,78.00,t,9.7,f,strict
8342429,43220022,Jordan,1.0,t,First Hill,Seattle,98101,United States,47.61227904152256,-122.33046453206696,Apartment,Entire home/apt,3,0.0,1.0,Real Bed,99.00,t,10.0,f,flexible
2149219,1787819,Christine,8.0,t,First Hill,Seattle,98122,United States,47.612819444556365,-122.32128627700746,Apartment,Entire home/apt,4,1.0,2.0,Real Bed,174.00,t,9.2,f,strict
7678814,9455871,Alex,2.0,t,First Hill,Seattle,98122,United States,47.61185607845229,-122.3247536850616,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,110.00,t,9.3,t,moderate
4410544,8534462,Daniela,48.0,t,First Hill,Seattle,98104,United States,47.606839745352,-122.32775412272808,Apartment,Entire home/apt,4,2.0,2.0,Real Bed,190.00,t,9.6,f,strict
8129676,10100985,Tyler,1.0,f,First Hill,Seattle,98101,United States,47.6083221732831,-122.32999566916388,Apartment,Entire home/apt,4,0.0,1.0,Futon,100.00,t,9.3,f,flexible
4614955,9058822,Andre And Joel,8.0,t,First Hill,Seattle,98101,United States,47.61259701572926,-122.32987565050767,Apartment,Entire home/apt,5,1.0,3.0,Real Bed,151.00,t,9.3,t,strict
1043194,3294357,Rachel & Grace,4.0,t,First Hill,Seattle,98101,United States,47.61288548828431,-122.32924135212996,Apartment,Entire home/apt,4,1.0,1.0,Real Bed,175.00,t,9.8,f,strict
8385687,22061910,Casey,3.0,f,First Hill,Seattle,98122,United States,47.609843416168616,-122.32119982188446,Apartment,Entire home/apt,7,2.0,3.0,Real Bed,250.00,t,9.5,f,moderate
8579782,14980831,Rebecca,9.0,t,First Hill,Seattle,98101,United States,47.611581211140816,-122.32938345978393,Condominium,Entire home/apt,4,1.0,2.0,Real Bed,140.00,t,9.3,t,moderate
3394936,14980831,Rebecca,9.0,t,First Hill,Seattle,98101,United States,47.61143729278416,-122.32876669174055,Condominium,Entire home/apt,4,1.0,2.0,Real Bed,140.00,t,9.8,t,moderate
6882518,36063155,Reginald,1.0,f,First Hill,Seattle,98104,United States,47.60878597735972,-122.32580861521382,Apartment,Entire home/apt,2,1.0,2.0,Real Bed,75.00,t,9.4,f,strict
4031625,8534462,Daniela,48.0,t,First Hill,Seattle,98104,United States,47.60670100005239,-122.32870269270516,Apartment,Entire home/apt,3,1.0,1.0,Real Bed,129.00,t,9.7,f,strict
4494948,23316438,Justin,2.0,t,First Hill,Seattle,98104,United States,47.61069985763136,-122.32417655326871,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,135.00,t,9.9,f,moderate
4616695,6350194,Raven,1.0,t,First Hill,Seattle,98104,United States,47.609447147739225,-122.32585664860537,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,150.00,t,9.9,f,strict
4106041,8534462,Daniela,48.0,t,First Hill,Seattle,98104,United States,47.60768750362729,-122.32874998838732,Apartment,Entire home/apt,3,1.0,1.0,Real Bed,139.00,t,9.4,f,strict
2532879,4105278,Cole,1.0,t,First Hill,Seattle,98122,United States,47.61396778992279,-122.32582643088574,Apartment,Entire home/apt,2,0.0,2.0,Real Bed,110.00,t,9.7,f,moderate
4752817,24526173,Connie,1.0,t,First Hill,Seattle,98101,United States,47.61168312260929,-122.32873782791197,Apartment,Entire home/apt,6,2.0,3.0,Real Bed,179.00,t,9.4,f,strict
6808970,2082490,Marianne,2.0,t,First Hill,Seattle,98104,United States,47.610418576555205,-122.32545239840842,Apartment,Entire home/apt,3,0.0,2.0,Real Bed,120.00,t,10.0,f,moderate
1157083,3294357,Rachel & Grace,4.0,t,First Hill,Seattle,98101,United States,47.61169622242593,-122.32929414367467,Apartment,Entire home/apt,6,2.0,3.0,Real Bed,245.00,t,9.8,f,strict
6226666,26568979,Jinkai,1.0,f,First Hill,Seattle,98104,United States,47.61071771905078,-122.325583922795,Apartment,Entire home/apt,3,1.0,1.0,Real Bed,150.00,t,9.0,t,moderate
9151374,37164701,Rachael,4.0,f,First Hill,Seattle,98104,United States,47.60977140685161,-122.3241333748826,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,105.00,t,4.0,t,flexible
6807884,8534462,Daniela,48.0,t,First Hill,Seattle,98101,United States,47.613593804350494,-122.32784009458852,Apartment,Entire home/apt,3,1.0,1.0,Real Bed,209.00,t,9.6,f,strict
6949900,19415602,Dustin,1.0,t,Yesler Terrace,Seattle,98122,United States,47.60712630400483,-122.32003198195524,Apartment,Entire home/apt,4,0.0,2.0,Real Bed,145.00,t,9.6,f,moderate
5126446,26498843,Amy,2.0,f,Yesler Terrace,Seattle,98122,United States,47.60656187173609,-122.32129774291404,Apartment,Entire home/apt,2,0.0,1.0,Real Bed,115.00,t,10.0,t,flexible
8341720,4308027,Trang,3.0,t,Yesler Terrace,Seattle,98122,United States,47.60440531895508,-122.31801029662788,Apartment,Private room,2,1.0,1.0,Real Bed,89.00,t,10.0,f,strict
7920539,27122439,Anthony,2.0,t,Yesler Terrace,Seattle,98122,United States,47.603275591302165,-122.32038992835588,Apartment,Entire home/apt,6,3.0,3.0,Real Bed,165.00,t,10.0,f,flexible
7598743,33065911,Cindy,2.0,t,Yesler Terrace,Seattle,98122,United States,47.60528826793278,-122.32087818896088,Condominium,Entire home/apt,4,1.0,1.0,Real Bed,180.00,t,9.8,f,strict
7916754,4283892,Len,1.0,f,Yesler Terrace,Seattle,98122,United States,47.6048131665093,-122.3188037181771,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,140.00,t,10.0,f,flexible
7956227,41958382,Mae,1.0,f,Yesler Terrace,Seattle,98104,United States,47.60593216517163,-122.32000131429685,Apartment,Entire home/apt,2,0.0,1.0,Futon,100.00,t,9.7,f,moderate
4706111,20803374,Allen,1.0,t,Yesler Terrace,Seattle,98122,United States,47.60532853151924,-122.31942629211224,House,Entire home/apt,4,2.0,2.0,Real Bed,179.00,t,10.0,f,strict
8016309,37720556,Brett,1.0,t,Yesler Terrace,Seattle,98122,United States,47.606988781631145,-122.3197008961962,Apartment,Shared room,2,1.0,1.0,Real Bed,65.00,t,9.3,f,flexible
5793477,30055689,Niki,1.0,f,Yesler Terrace,Seattle,98104,United States,47.603930476728365,-122.3230191472683,Apartment,Private room,1,1.0,1.0,Real Bed,75.00,t,8.9,f,strict
2926776,2121640,Leslie & Mike,1.0,f,Yesler Terrace,Seattle,98104,United States,47.60405104047602,-122.3226425797513,Apartment,Entire home/apt,4,1.0,2.0,Real Bed,150.00,t,9.4,f,flexible
8443258,4308027,Trang,3.0,t,Yesler Terrace,Seattle,98122,United States,47.60386977881134,-122.31898078492227,Apartment,Entire home/apt,5,2.0,2.0,Real Bed,169.00,t,9.5,f,strict
6838418,34959604,Angie,1.0,t,Yesler Terrace,Seattle,98144,United States,47.60479790289673,-122.3173820767618,Apartment,Private room,2,1.0,1.0,Real Bed,68.00,t,9.3,t,strict
6852243,4308027,Trang,3.0,t,Yesler Terrace,Seattle,98122,United States,47.602336448785564,-122.31866792061248,Apartment,Private room,2,1.0,1.0,Real Bed,89.00,t,9.7,f,strict
9317101,22061910,Casey,3.0,f,Yesler Terrace,Seattle,98122,United States,47.60559023012555,-122.32105525919368,Condominium,Private room,2,1.0,1.0,Real Bed,70.00,t,10.0,f,flexible
6555128,9858405,Kahyee,1.0,t,Pioneer Square,Seattle,98104,United States,47.60202559046066,-122.32688258523208,Apartment,Entire home/apt,4,1.0,2.0,Real Bed,160.00,t,9.1,f,flexible
6228959,1319017,Pj,1.0,t,Pioneer Square,Seattle,98104,United States,47.60209069332543,-122.32543690801556,Apartment,Entire home/apt,4,1.0,2.0,Real Bed,128.00,t,7.8,f,moderate
8446689,23709757,Tamara,2.0,t,Pioneer Square,Seattle,98104,United States,47.600687555565685,-122.33469389773336,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,249.00,t,9.5,f,strict
8064351,42591641,Asher,1.0,f,Pioneer Square,Seattle,98104,United States,47.60057321582399,-122.33086541744464,Apartment,Shared room,1,1.0,1.0,Airbed,50.00,t,9.4,f,flexible
6662639,11401309,Travis,1.0,t,Pioneer Square,Seattle,98104,United States,47.600895267020434,-122.33558977669134,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,175.00,t,9.5,f,flexible
3273240,13697241,Bonnie,2.0,f,Pioneer Square,Seattle,98104,United States,47.60056684369136,-122.33430511441074,Apartment,Entire home/apt,2,0.0,1.0,Real Bed,250.00,t,9.9,t,strict
5957039,68389,Elle,1.0,t,Pioneer Square,Seattle,98104,United States,47.601777135945085,-122.3327657267152,Apartment,Entire home/apt,2,0.0,1.0,Real Bed,110.00,t,9.4,f,moderate
3449059,6372203,Darcy,7.0,t,Pioneer Square,Seattle,98104,United States,47.60000891961889,-122.33528130277976,Apartment,Entire home/apt,4,1.0,2.0,Real Bed,144.00,t,8.5,f,strict
789229,1872473,Trong,1.0,t,Pioneer Square,Seattle,98134,United States,47.59582849701532,-122.33234611094812,Apartment,Entire home/apt,4,1.0,1.0,Real Bed,149.00,t,9.4,f,moderate
4008373,8534462,Daniela,48.0,t,Pioneer Square,Seattle,98104,United States,47.60222233407273,-122.33490050276338,Apartment,Entire home/apt,5,2.0,2.0,Real Bed,350.00,t,9.8,f,strict
5913611,12433067,Chris,1.0,t,Pioneer Square,Seattle,98104,United States,47.60220239691749,-122.3350627862122,Apartment,Entire home/apt,2,0.0,1.0,Real Bed,95.00,t,9.1,f,flexible
8310576,12590022,Justin,1.0,t,Pioneer Square,Seattle,98104,United States,47.598893485981215,-122.33349277559104,Condominium,Private room,2,1.0,1.0,Real Bed,120.00,t,10.0,f,moderate
4811583,24689607,Garo,19.0,t,Pioneer Square,Seattle,98104,United States,47.60225657747136,-122.33505134280078,Apartment,Entire home/apt,4,1.0,2.0,Real Bed,199.00,t,8.0,f,strict
3333971,6372203,Darcy,7.0,t,Pioneer Square,Seattle,98104,United States,47.60092837210805,-122.3322627174985,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,145.00,t,8.7,f,strict
4226386,21933958,Benjamin,1.0,t,Pioneer Square,Seattle,98104,United States,47.60164256598255,-122.33357723261456,Condominium,Shared room,1,1.0,1.0,Pull-out Sofa,75.00,t,10.0,f,flexible
3497530,10372748,Anna,10.0,t,Pioneer Square,Seattle,98104,United States,47.60279420404356,-122.33564378929962,Apartment,Entire home/apt,4,1.0,3.0,Real Bed,350.00,t,10.0,f,strict
1080097,5941255,Seattle Unique Loft,1.0,t,Pioneer Square,Seattle,98134,United States,47.5938624232896,-122.33449525582412,Loft,Private room,5,1.0,3.0,Pull-out Sofa,149.00,t,9.3,t,strict
4593740,23316664,Shellie,2.0,f,Pioneer Square,Seattle,98104,United States,47.602270603481394,-122.33623859640348,Apartment,Entire home/apt,3,1.0,1.0,Real Bed,150.00,t,9.8,t,strict
6747473,35326299,Erica,1.0,f,Pioneer Square,Seattle,98104,United States,47.602729335491006,-122.33454668846748,Apartment,Entire home/apt,3,1.0,2.0,Real Bed,150.00,t,9.6,t,strict
3821663,6372203,Darcy,7.0,t,Pioneer Square,Seattle,98104,United States,47.60246536436639,-122.33378368726676,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,160.00,t,8.8,f,strict
5021969,6372203,Darcy,7.0,t,Pioneer Square,Seattle,98104,United States,47.60102787406927,-122.3346014585082,Apartment,Entire home/apt,3,1.0,2.0,Real Bed,170.00,t,8.7,f,strict
4574039,23709757,Tamara,2.0,t,Pioneer Square,Seattle,98104,United States,47.59894233023168,-122.33693632643435,Loft,Entire home/apt,3,1.0,2.0,Real Bed,300.00,t,9.5,f,strict
4105164,20695413,Harry,2.0,t,Gatewood,Seattle,98136,United States,47.54430132154804,-122.38598316628077,House,Private room,2,1.0,1.0,Real Bed,59.00,t,9.8,f,flexible
2865992,14649444,Mike,1.0,t,Gatewood,Seattle,98136,United States,47.53974024395122,-122.38232059437964,House,Private room,2,1.0,1.0,Real Bed,88.00,t,9.9,f,moderate
1205666,6584748,Sean,2.0,t,Gatewood,Seattle,98136,United States,47.5289552904142,-122.3859437787281,House,Private room,2,1.0,1.0,Real Bed,75.00,t,9.8,f,flexible
